Date,Local Authority,National Lockdown,Circuit Breaker,Local Restrictions,All Schools Closed,Pfizer Vaccine Approved,Astrazeneca Vaccine Approved,Moderna Vaccine Approved,Pfizer Vaccine Rollout,Astrazeneca Vaccine Rollout,Moderna Vaccine Rollout,Second Dose Rollout,Booster Vaccine Rollout,Vaccines Available 80+,Vaccines Available 70+,Vaccines Available 60+,Vaccines Available 50+,Vaccines Available 40+,Vaccines Available 30+,Vaccines Available 20+,Vaccines Available 18+
2020-10-18,Mid Ulster,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-19,Mid Ulster,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-20,Mid Ulster,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-21,Mid Ulster,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-22,Mid Ulster,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-23,Mid Ulster,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-24,Mid Ulster,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-25,Mid Ulster,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-26,Mid Ulster,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-27,Mid Ulster,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-28,Mid Ulster,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-29,Mid Ulster,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-30,Mid Ulster,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-31,Mid Ulster,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-01,Mid Ulster,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-02,Mid Ulster,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-03,Mid Ulster,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-04,Mid Ulster,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-05,Mid Ulster,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-06,Mid Ulster,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-07,Mid Ulster,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-08,Mid Ulster,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-09,Mid Ulster,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-10,Mid Ulster,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-11,Mid Ulster,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-12,Mid Ulster,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-13,Mid Ulster,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-14,Mid Ulster,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-15,Mid Ulster,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-16,Mid Ulster,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-17,Mid Ulster,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-18,Mid Ulster,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-19,Mid Ulster,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-20,Mid Ulster,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-21,Mid Ulster,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-22,Mid Ulster,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-23,Mid Ulster,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-24,Mid Ulster,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-25,Mid Ulster,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-26,Mid Ulster,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-27,Mid Ulster,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-28,Mid Ulster,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-29,Mid Ulster,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-30,Mid Ulster,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-01,Mid Ulster,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-02,Mid Ulster,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-03,Mid Ulster,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-04,Mid Ulster,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,Mid Ulster,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-06,Mid Ulster,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-07,Mid Ulster,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-08,Mid Ulster,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-09,Mid Ulster,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-10,Mid Ulster,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-11,Mid Ulster,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-12,Mid Ulster,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-13,Mid Ulster,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-14,Mid Ulster,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-15,Mid Ulster,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-16,Mid Ulster,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-17,Mid Ulster,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-18,Mid Ulster,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-19,Mid Ulster,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-20,Mid Ulster,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-21,Mid Ulster,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-22,Mid Ulster,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-23,Mid Ulster,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-24,Mid Ulster,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-25,Mid Ulster,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-26,Mid Ulster,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-27,Mid Ulster,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-28,Mid Ulster,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-29,Mid Ulster,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2020-12-30,Mid Ulster,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2020-12-31,Mid Ulster,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2021-01-01,Mid Ulster,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2021-01-02,Mid Ulster,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2021-01-03,Mid Ulster,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2021-01-04,Mid Ulster,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-05,Mid Ulster,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-06,Mid Ulster,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-07,Mid Ulster,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-08,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-09,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-10,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-11,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-12,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-13,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-14,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-15,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-16,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-17,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-18,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-19,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-20,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-21,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-22,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-23,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-24,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-25,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-26,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-01-27,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-01-28,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-01-29,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-01-30,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-01-31,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-01,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-02,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-03,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-04,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-05,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-06,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-07,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-08,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-09,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-10,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-11,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-12,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-13,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-14,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-15,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-16,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-17,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-18,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-19,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-20,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-21,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-22,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-23,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-24,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-25,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-26,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-27,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-28,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-03-01,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
2021-03-02,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
2021-03-03,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
2021-03-04,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
2021-03-05,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
2021-03-06,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
2021-03-07,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
2021-03-08,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
2021-03-09,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
2021-03-10,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
2021-03-11,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
2021-03-12,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
2021-03-13,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
2021-03-14,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
2021-03-15,Mid Ulster,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-03-16,Mid Ulster,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-03-17,Mid Ulster,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-03-18,Mid Ulster,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-03-19,Mid Ulster,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-03-20,Mid Ulster,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-03-21,Mid Ulster,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-03-22,Mid Ulster,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-03-23,Mid Ulster,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-03-24,Mid Ulster,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-03-25,Mid Ulster,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-03-26,Mid Ulster,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-03-27,Mid Ulster,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-03-28,Mid Ulster,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-03-29,Mid Ulster,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-03-30,Mid Ulster,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-03-31,Mid Ulster,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-04-01,Mid Ulster,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-04-02,Mid Ulster,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-04-03,Mid Ulster,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-04-04,Mid Ulster,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-04-05,Mid Ulster,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-04-06,Mid Ulster,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-04-07,Mid Ulster,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-04-08,Mid Ulster,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0
2021-04-09,Mid Ulster,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0
2021-04-10,Mid Ulster,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0
2021-04-11,Mid Ulster,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0
2021-04-12,Mid Ulster,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0
2021-04-13,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0
2021-04-14,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0
2021-04-15,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0
2021-04-16,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0
2021-04-17,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0
2021-04-18,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0
2021-04-19,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0
2021-04-20,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0
2021-04-21,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0
2021-04-22,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0
2021-04-23,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0
2021-04-24,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0
2021-04-25,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0
2021-04-26,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0
2021-04-27,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0
2021-04-28,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0
2021-04-29,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0
2021-04-30,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
2021-05-01,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
2021-05-02,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
2021-05-03,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
2021-05-04,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
2021-05-05,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
2021-05-06,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
2021-05-07,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
2021-05-08,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
2021-05-09,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
2021-05-10,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
2021-05-11,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
2021-05-12,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
2021-05-13,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
2021-05-14,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
2021-05-15,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
2021-05-16,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
2021-05-17,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
2021-05-18,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
2021-05-19,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
2021-05-20,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
2021-05-21,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
2021-05-22,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
2021-05-23,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
2021-05-24,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
2021-05-25,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
2021-05-26,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
2021-05-27,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2021-05-28,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2021-05-29,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2021-05-30,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2021-05-31,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2021-06-01,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2021-06-02,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2021-06-03,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2021-06-04,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2021-06-05,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2021-06-06,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2021-06-07,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2021-06-08,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2021-06-09,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2021-06-10,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2021-06-11,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2021-06-12,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2021-06-13,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2021-06-14,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2021-06-15,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2021-06-16,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2021-06-17,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2021-06-18,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2021-06-19,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2021-06-20,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2021-06-21,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2021-06-22,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2021-06-23,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2021-06-24,Mid Ulster,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
